time,frame,track_id,class,x1,y1,x2,y2
1776296015.8355467,493,1,2,433,128,503,198
1776296015.8365226,493,2,2,413,81,474,129
1776296015.8365226,493,4,2,411,50,464,90
1776296015.8365226,493,7,2,423,21,499,63
1776296015.8365226,493,72,2,660,136,765,221
1776296015.8365226,493,83,3,774,99,832,132
1776296015.8365226,493,84,2,418,225,524,357
1776296015.8365226,493,89,2,912,1,958,31
1776296015.9405017,494,1,2,433,128,502,198
1776296015.9405017,494,2,2,411,81,473,129
1776296015.9405017,494,4,2,410,50,464,89
1776296015.9405017,494,7,2,425,21,500,63
1776296015.9405017,494,72,2,659,136,766,223
1776296015.9405017,494,83,3,772,98,830,131
1776296015.9405017,494,84,2,418,224,524,354
1776296015.9405017,494,89,2,913,1,958,30
1776296016.0274296,495,1,2,433,128,502,197
1776296016.0274296,495,2,2,410,80,473,128
1776296016.028403,495,4,2,410,50,464,89
1776296016.028403,495,7,2,425,21,501,63
1776296016.028403,495,72,2,659,136,767,224
1776296016.028403,495,83,3,771,98,829,131
1776296016.028403,495,84,2,418,223,523,353
1776296016.028403,495,89,2,914,1,958,30
1776296016.152853,496,1,2,433,127,502,197
1776296016.1538262,496,2,2,408,79,473,128
1776296016.1538262,496,4,2,406,49,463,90
1776296016.1538262,496,7,2,425,21,504,63
1776296016.1538262,496,72,2,659,136,767,224
1776296016.1538262,496,83,3,770,100,826,131
1776296016.1538262,496,84,2,419,222,523,349
1776296016.1538262,496,89,2,913,1,958,30
1776296016.233987,497,1,2,432,126,502,196
1776296016.233987,497,2,2,407,79,473,127
1776296016.233987,497,4,2,404,48,463,90
1776296016.233987,497,7,2,425,21,505,63
1776296016.233987,497,72,2,659,136,766,224
1776296016.233987,497,83,3,769,100,825,131
1776296016.234957,497,84,2,419,221,523,348
1776296016.234957,497,89,2,913,1,958,29
1776296016.3420396,498,1,2,433,126,502,195
1776296016.343013,498,2,2,404,76,473,127
1776296016.343013,498,4,2,403,48,461,89
1776296016.343013,498,7,2,430,21,510,64
1776296016.343013,498,72,2,660,137,766,223
1776296016.343013,498,83,3,768,98,825,131
1776296016.343013,498,84,2,419,220,523,346
1776296016.343013,498,89,2,912,1,958,29
1776296016.343013,498,98,3,641,84,671,116
1776296016.4273028,499,1,2,433,125,502,194
1776296016.4273028,499,2,2,403,76,473,126
1776296016.4273028,499,4,2,403,48,461,88
1776296016.4273028,499,7,2,432,21,511,64
1776296016.4273028,499,72,2,660,137,766,223
1776296016.4273028,499,83,3,767,98,825,131
1776296016.4273028,499,84,2,418,219,523,345
1776296016.4273028,499,89,2,912,1,959,29
1776296016.4273028,499,98,3,640,85,671,116
1776296016.5374694,500,1,2,432,125,502,194
1776296016.5374694,500,2,2,401,75,471,126
1776296016.5374694,500,4,2,402,48,460,87
1776296016.5374694,500,7,2,435,22,516,64
1776296016.5374694,500,72,2,659,137,766,223
1776296016.5374694,500,83,3,766,99,822,130
1776296016.5374694,500,84,2,418,216,523,342
1776296016.5374694,500,89,2,913,0,959,29
1776296016.5374694,500,98,3,640,84,671,116
1776296016.5384386,500,101,3,790,103,825,130
1776296016.630679,501,1,2,432,124,502,193
1776296016.630679,501,2,2,400,75,470,125
1776296016.630679,501,4,2,402,48,460,86
1776296016.630679,501,7,2,437,22,517,64
1776296016.630679,501,72,2,659,137,766,223
1776296016.630679,501,83,3,766,99,820,130
1776296016.630679,501,84,2,418,215,523,341
1776296016.630679,501,89,2,913,0,959,29
1776296016.630679,501,98,3,639,84,671,116
1776296016.630679,501,101,3,790,103,824,129
1776296016.7426934,502,1,2,433,124,501,192
1776296016.7426934,502,2,2,398,75,469,125
1776296016.7426934,502,4,2,402,48,458,84
1776296016.7426934,502,7,2,436,22,517,65
1776296016.7426934,502,72,2,658,137,767,224
1776296016.7426934,502,83,3,762,99,816,129
1776296016.7426934,502,84,2,418,214,523,339
1776296016.7426934,502,89,2,912,0,958,29
1776296016.7426934,502,98,3,638,84,670,116
1776296016.7436604,502,101,3,790,103,824,129
1776296016.8221765,503,1,2,433,123,501,191
1776296016.8221765,503,2,2,397,75,468,125
1776296016.8221765,503,4,2,401,47,457,83
1776296016.8221765,503,7,2,436,22,517,65
1776296016.8221765,503,72,2,658,137,767,224
1776296016.8221765,503,83,3,761,99,814,129
1776296016.8221765,503,84,2,418,213,523,338
1776296016.8221765,503,89,2,911,0,958,29
1776296016.9429765,504,1,2,433,123,501,191
1776296016.9429765,504,2,2,395,75,467,125
1776296016.9429765,504,4,2,399,47,455,82
1776296016.9429765,504,7,2,440,22,521,65
1776296016.9429765,504,72,2,659,136,766,224
1776296016.943986,504,83,3,760,98,813,129
1776296016.943986,504,84,2,419,212,521,334
1776296016.943986,504,89,2,912,1,958,29
1776296016.943986,504,101,3,784,103,818,130
1776296017.024405,505,1,2,433,122,501,190
1776296017.024405,505,2,2,395,75,466,124
1776296017.024405,505,4,2,398,47,455,82
1776296017.024405,505,7,2,442,22,522,65
1776296017.024405,505,72,2,659,136,766,224
1776296017.024405,505,84,2,419,211,521,333
1776296017.024405,505,89,2,913,1,958,29
1776296017.024405,505,101,3,783,104,818,130
1776296017.1370685,506,1,2,432,122,501,190
1776296017.1370685,506,2,2,393,75,463,123
1776296017.1370685,506,4,2,396,47,454,81
1776296017.1370685,506,7,2,443,22,525,65
1776296017.1370685,506,72,2,660,137,765,222
1776296017.1370685,506,84,2,419,210,521,331
1776296017.1370685,506,89,2,913,1,958,29
1776296017.1370685,506,101,3,782,103,817,130
1776296017.1370685,506,102,2,418,19,448,46
1776296017.2208276,507,1,2,432,121,500,189
1776296017.221806,507,2,2,392,75,463,122
1776296017.221806,507,4,2,395,47,454,81
1776296017.221806,507,7,2,444,22,526,65
1776296017.221806,507,72,2,661,137,765,222
1776296017.221806,507,84,2,420,209,521,330
1776296017.221806,507,89,2,913,2,958,29
1776296017.221806,507,101,3,782,103,816,130
1776296017.221806,507,102,2,418,19,449,47
1776296017.349296,508,1,2,432,121,501,189
1776296017.349296,508,2,2,390,75,461,122
1776296017.349296,508,4,2,395,47,453,80
1776296017.349296,508,7,2,446,22,527,66
1776296017.349296,508,72,2,661,137,764,221
1776296017.349296,508,84,2,420,208,521,328
1776296017.349296,508,89,2,913,2,958,29
1776296017.349296,508,101,3,778,103,813,130
1776296017.349296,508,102,2,420,19,450,47
1776296017.4385438,509,1,2,432,120,501,188
1776296017.4385438,509,2,2,388,74,460,121
1776296017.4385438,509,4,2,394,47,454,79
1776296017.4385438,509,7,2,446,22,528,66
1776296017.4385438,509,72,2,660,138,764,221
1776296017.4385438,509,84,2,420,207,521,328
1776296017.4385438,509,89,2,913,2,958,29
1776296017.4385438,509,101,3,777,103,812,130
1776296017.4385438,509,102,2,420,19,451,48
1776296017.5602114,510,1,2,432,120,500,187
1776296017.5602114,510,2,2,386,74,458,121
1776296017.5602114,510,4,2,390,47,452,80
1776296017.5602114,510,7,2,447,22,531,66
1776296017.5602114,510,72,2,659,137,765,222
1776296017.5602114,510,83,3,767,104,813,130
1776296017.5602114,510,84,2,420,206,520,324
1776296017.5602114,510,89,2,913,2,959,30
1776296017.5602114,510,101,3,775,102,811,130
1776296017.5602114,510,102,2,420,19,452,50
1776296017.5602114,510,103,3,586,71,632,113
1776296017.6532729,511,1,2,432,120,500,186
1776296017.6532729,511,2,2,386,74,458,120
1776296017.6532729,511,4,2,389,47,452,80
1776296017.6532729,511,7,2,448,22,533,66
1776296017.6532729,511,72,2,659,137,765,222
1776296017.6532729,511,83,3,768,105,813,130
1776296017.6532729,511,84,2,420,205,520,323
1776296017.6532729,511,89,2,913,2,959,30
1776296017.6532729,511,102,2,420,19,453,50
1776296017.6532729,511,103,3,586,72,631,112
1776296017.7802286,512,1,2,433,119,499,184
1776296017.7802286,512,2,2,382,74,455,120
1776296017.7802286,512,4,2,387,47,452,80
1776296017.7802286,512,7,2,451,22,535,67
1776296017.7802286,512,72,2,659,137,766,222
1776296017.7802286,512,83,3,768,105,812,130
1776296017.7802286,512,84,2,420,204,519,321
1776296017.7802286,512,89,2,913,2,959,30
1776296017.7802286,512,101,3,769,102,807,130
1776296017.7802286,512,102,2,420,20,454,51
1776296017.7802286,512,103,3,581,73,627,115
1776296017.8790007,513,1,2,433,118,499,183
1776296017.8790007,513,2,2,381,73,455,119
1776296017.8790007,513,4,2,385,47,452,80
1776296017.8790007,513,7,2,452,22,536,67
1776296017.8790007,513,72,2,659,136,766,222
1776296017.8790007,513,84,2,420,204,519,320
1776296017.8790007,513,89,2,912,2,959,31
1776296017.8790007,513,101,3,768,102,806,131
1776296017.8790007,513,102,2,420,20,454,51
1776296017.8790007,513,103,3,579,74,626,116
1776296018.0031557,514,1,2,432,116,499,183
1776296018.0031557,514,2,2,378,73,453,119
1776296018.0031557,514,4,2,381,47,448,80
1776296018.0031557,514,7,2,454,23,538,67
1776296018.0031557,514,72,2,659,136,766,223
1776296018.0031557,514,84,2,420,203,518,318
1776296018.0031557,514,89,2,912,2,959,31
1776296018.0031557,514,101,3,768,101,806,131
1776296018.0031557,514,102,2,422,20,455,51
1776296018.0031557,514,103,3,578,73,626,115
1776296018.0988925,515,1,2,431,116,499,182
1776296018.0988925,515,2,2,377,72,452,118
1776296018.0988925,515,4,2,379,47,447,79
1776296018.0988925,515,7,2,455,23,539,67
1776296018.0988925,515,72,2,659,136,766,223
1776296018.0988925,515,84,2,420,202,518,318
1776296018.0988925,515,89,2,912,2,959,31
1776296018.0988925,515,101,3,768,101,806,131
1776296018.0998693,515,102,2,422,20,455,51
1776296018.0998693,515,103,3,578,73,626,115
1776296018.230872,516,1,2,431,115,499,181
1776296018.230872,516,2,2,375,74,449,118
1776296018.230872,516,4,2,376,46,446,80
1776296018.230872,516,7,2,456,23,542,68
1776296018.230872,516,72,2,658,136,766,224
1776296018.230872,516,84,2,420,201,519,316
1776296018.2318459,516,89,2,913,2,959,31
1776296018.2318459,516,101,3,765,100,804,130
1776296018.2318459,516,102,2,424,21,457,50
1776296018.2318459,516,103,3,572,73,622,117
1776296018.3229048,517,1,2,431,114,498,180
1776296018.3229048,517,2,2,374,74,448,118
1776296018.3229048,517,4,2,375,46,445,80
1776296018.3229048,517,7,2,456,23,543,68
1776296018.3229048,517,72,2,658,136,766,224
1776296018.3229048,517,84,2,420,200,519,315
1776296018.3229048,517,89,2,913,2,959,31
1776296018.3229048,517,101,3,764,100,803,130
1776296018.3229048,517,102,2,424,21,458,50
1776296018.3229048,517,103,3,570,73,621,118
1776296018.4520113,518,1,2,431,114,498,179
1776296018.4520113,518,2,2,371,73,446,118
1776296018.4520113,518,4,2,373,46,443,80
1776296018.4520113,518,7,2,459,24,546,68
1776296018.4520113,518,72,2,657,137,766,225
1776296018.4520113,518,84,2,420,198,518,312
1776296018.4520113,518,89,2,914,2,958,31
1776296018.4520113,518,101,3,767,102,803,130
1776296018.4520113,518,102,2,425,21,460,52
1776296018.4520113,518,103,3,569,73,616,114
1776296018.4520113,518,104,3,623,83,654,116
1776296018.5493472,519,1,2,431,113,497,178
1776296018.5493472,519,2,2,369,73,446,117
1776296018.5493472,519,4,2,372,46,442,79
1776296018.5493472,519,7,2,460,24,547,68
1776296018.5493472,519,72,2,657,137,766,225
1776296018.5503175,519,83,3,747,102,797,131
1776296018.5503175,519,84,2,420,197,518,311
1776296018.5503175,519,89,2,914,3,958,31
1776296018.5503175,519,101,3,768,103,803,129
1776296018.5503175,519,102,2,425,21,461,52
1776296018.5503175,519,103,3,568,73,614,112
1776296018.5503175,519,104,3,623,82,654,117
1776296018.6729534,520,1,2,431,113,497,177
1776296018.6729534,520,2,2,367,72,444,117
1776296018.673918,520,4,2,369,46,440,79
1776296018.673918,520,7,2,462,24,550,69
1776296018.673918,520,72,2,658,137,765,224
1776296018.673918,520,83,3,745,102,795,131
1776296018.673918,520,84,2,422,196,518,308
1776296018.673918,520,89,2,913,3,958,31
1776296018.673918,520,101,3,768,103,802,130
1776296018.673918,520,102,2,425,21,462,53
1776296018.673918,520,103,3,570,73,609,105
1776296018.673918,520,104,3,622,82,653,117
1776296018.7656813,521,1,2,431,112,497,176
1776296018.7656813,521,2,2,366,72,444,117
1776296018.7656813,521,4,2,368,46,439,79
1776296018.7656813,521,7,2,462,24,551,69
1776296018.7656813,521,72,2,658,138,765,224
1776296018.7656813,521,84,2,422,196,518,307
1776296018.766654,521,89,2,913,3,958,31
1776296018.766654,521,101,3,768,104,802,130
1776296018.766654,521,102,2,424,21,463,54
1776296018.766654,521,103,3,571,73,607,102
1776296018.766654,521,104,3,621,82,653,118
1776296018.9072623,522,1,2,432,112,496,174
1776296018.9072623,522,2,2,364,72,441,116
1776296018.9072623,522,4,2,364,46,437,79
1776296018.9072623,522,7,2,465,25,554,70
1776296018.9072623,522,72,2,658,138,764,223
1776296018.9072623,522,83,3,746,101,797,131
1776296018.9072623,522,84,2,423,195,517,305
1776296018.9082832,522,89,2,913,3,958,31
1776296018.9082832,522,101,3,767,104,801,130
1776296018.9082832,522,102,2,426,21,464,53
1776296018.9082832,522,103,3,566,73,603,103
1776296018.9082832,522,104,3,619,84,650,118
1776296019.0101275,523,1,2,433,111,496,173
1776296019.0101275,523,2,2,363,72,440,116
1776296019.0101275,523,4,2,363,46,437,79
1776296019.0101275,523,7,2,466,25,555,70
1776296019.0101275,523,72,2,658,138,764,223
1776296019.0101275,523,83,3,746,101,797,131
1776296019.011101,523,84,2,423,195,517,304
1776296019.011101,523,102,2,427,21,464,53
1776296019.011101,523,103,3,564,73,603,103
1776296019.011101,523,104,3,619,84,649,118
1776296019.2672207,524,1,2,432,111,495,172
1776296019.2672207,524,2,2,360,72,438,115
1776296019.2672207,524,4,2,360,46,434,79
1776296019.2672207,524,7,2,468,26,558,70
1776296019.2672207,524,72,2,659,138,765,223
1776296019.2672207,524,83,3,745,101,796,131
1776296019.2672207,524,84,2,423,194,517,301
1776296019.2672207,524,89,2,913,3,958,31
1776296019.2672207,524,102,2,428,22,466,53
1776296019.2672207,524,103,3,560,73,603,106
1776296019.2672207,524,104,3,618,84,649,118
1776296019.2672207,524,107,3,731,101,765,127
1776296019.3549092,525,1,2,432,110,495,171
1776296019.3549092,525,2,2,359,72,438,115
1776296019.3549092,525,4,2,359,46,433,79
1776296019.3549092,525,7,2,468,26,560,71
1776296019.3549092,525,72,2,659,138,766,223
1776296019.3549092,525,84,2,423,193,516,300
1776296019.3549092,525,89,2,913,3,958,31
1776296019.3549092,525,102,2,429,22,466,53
1776296019.3549092,525,103,3,559,73,603,107
1776296019.3549092,525,107,3,731,100,766,128
1776296019.4936647,526,1,2,432,109,494,169
1776296019.4936647,526,2,2,356,71,433,113
1776296019.4936647,526,4,2,355,46,431,80
1776296019.4936647,526,7,2,471,26,562,70
1776296019.4936647,526,72,2,659,137,766,222
1776296019.4936647,526,84,2,423,192,517,298
1776296019.4936647,526,89,2,913,3,959,31
1776296019.4936647,526,102,2,429,23,468,53
1776296019.4936647,526,103,3,554,74,601,110
1776296019.4936647,526,104,3,610,85,639,117
1776296019.4936647,526,107,3,731,100,766,128
1776296019.5961506,527,1,2,432,108,494,168
1776296019.5961506,527,2,2,354,70,431,113
1776296019.5961506,527,4,2,354,46,431,80
1776296019.5961506,527,7,2,472,26,563,70
1776296019.5961506,527,72,2,659,137,766,222
1776296019.5961506,527,84,2,423,191,517,298
1776296019.5961506,527,89,2,914,3,959,31
1776296019.5961506,527,102,2,429,23,469,54
1776296019.5961506,527,103,3,553,74,600,111
1776296019.5961506,527,104,3,609,85,638,117
1776296019.597103,527,107,3,731,99,766,128
1776296019.7500124,528,1,2,432,106,494,167
1776296019.7500124,528,2,2,351,69,430,112
1776296019.7509866,528,4,2,351,45,426,78
1776296019.7509866,528,7,2,474,26,566,70
1776296019.7509866,528,72,2,659,137,766,222
1776296019.7509866,528,83,3,734,98,789,130
1776296019.7509866,528,84,2,423,190,517,297
1776296019.7509866,528,89,2,913,2,959,31
1776296019.7509866,528,101,3,765,105,795,129
1776296019.7509866,528,102,2,429,23,472,56
1776296019.7509866,528,103,3,551,75,599,111
1776296019.7509866,528,104,3,611,86,640,117
1776296019.7509866,528,107,3,734,101,766,128
1776296019.8743732,529,1,2,432,105,494,166
1776296019.8753474,529,2,2,350,69,429,111
1776296019.8753474,529,4,2,351,45,424,78
1776296019.8753474,529,7,2,475,26,568,70
1776296019.8753474,529,72,2,659,136,766,221
1776296019.8753474,529,83,3,733,97,788,130
1776296019.8753474,529,84,2,422,189,517,297
1776296019.8753474,529,89,2,912,2,959,31
1776296019.8753474,529,101,3,766,105,795,128
1776296019.8753474,529,102,2,429,23,473,56
1776296019.8753474,529,104,3,612,86,641,117
1776296019.8753474,529,107,3,735,102,766,128
1776296020.0141406,530,1,2,429,103,494,165
1776296020.0141406,530,2,2,347,68,426,111
1776296020.0141406,530,4,2,343,45,425,82
1776296020.0141406,530,7,2,478,27,571,71
1776296020.0141406,530,72,2,661,137,765,221
1776296020.0141406,530,83,3,731,97,787,129
1776296020.0141406,530,84,2,423,188,516,295
1776296020.0141406,530,89,2,913,2,959,31
1776296020.0141406,530,101,3,765,104,793,128
1776296020.0141406,530,102,2,430,23,474,57
1776296020.0141406,530,104,3,611,87,640,118
1776296020.015114,530,107,3,735,102,766,128
1776296020.1146379,531,1,2,429,102,494,165
1776296020.1146379,531,2,2,346,68,426,111
1776296020.1146379,531,4,2,341,45,425,83
1776296020.1146379,531,7,2,479,27,573,71
1776296020.1146379,531,72,2,661,137,765,221
1776296020.1146379,531,84,2,423,188,516,294
1776296020.1146379,531,89,2,913,1,959,31
1776296020.1146379,531,101,3,764,104,792,128
1776296020.1146379,531,102,2,431,23,475,57
1776296020.259836,532,1,2,428,101,494,164
1776296020.259836,532,2,2,344,68,424,111
1776296020.259836,532,4,2,337,45,422,83
1776296020.259836,532,7,2,481,26,575,70
1776296020.259836,532,72,2,660,137,766,222
1776296020.259836,532,83,3,731,99,782,129
1776296020.260809,532,84,2,423,187,516,291
1776296020.260809,532,89,2,913,1,959,31
1776296020.260809,532,101,3,763,104,790,127
1776296020.260809,532,102,2,431,24,477,57
1776296020.378316,533,1,2,428,100,494,164
1776296020.378316,533,2,2,343,67,424,110
1776296020.378316,533,4,2,336,45,421,83
1776296020.378316,533,7,2,482,26,577,70
1776296020.378316,533,72,2,659,137,766,222
1776296020.378316,533,83,3,732,99,781,128
1776296020.378316,533,84,2,424,186,515,290
1776296020.378316,533,89,2,912,1,959,31
1776296020.378316,533,101,3,762,104,790,127
1776296020.378316,533,102,2,432,24,478,58
1776296020.519776,534,1,2,429,99,493,161
1776296020.519776,534,2,2,340,67,421,110
1776296020.520749,534,4,2,335,44,418,81
1776296020.520749,534,7,2,485,26,580,70
1776296020.520749,534,72,2,659,137,766,222
1776296020.520749,534,83,3,732,99,783,128
1776296020.520749,534,84,2,423,185,515,289
1776296020.520749,534,89,2,912,1,959,31
1776296020.520749,534,101,3,760,103,788,127
1776296020.520749,534,102,2,433,24,479,57
1776296020.6274114,535,1,2,429,98,492,160
1776296020.6274114,535,2,2,339,66,421,109
1776296020.6274114,535,4,2,335,44,417,81
1776296020.6274114,535,7,2,486,26,582,70
1776296020.6274114,535,72,2,659,136,766,222
1776296020.6274114,535,83,3,733,99,784,128
1776296020.6274114,535,84,2,423,184,515,289
1776296020.6283848,535,89,2,912,1,959,31
1776296020.6283848,535,101,3,759,103,787,127
1776296020.6283848,535,102,2,433,24,480,57
1776296020.7872214,536,1,2,429,98,491,158
1776296020.7872214,536,2,2,336,66,419,109
1776296020.7872214,536,4,2,330,44,414,82
1776296020.788195,536,7,2,489,27,585,70
1776296020.788195,536,72,2,659,136,766,222
1776296020.788195,536,83,3,735,99,784,128
1776296020.788195,536,84,2,424,182,515,285
1776296020.788195,536,89,2,913,1,958,30
1776296020.788195,536,101,3,758,102,787,127
1776296020.788195,536,102,2,433,23,482,57
1776296020.9096308,537,1,2,428,98,491,157
1776296020.9096308,537,2,2,334,65,419,109
1776296020.9096308,537,4,2,328,44,413,82
1776296020.9096308,537,7,2,490,27,586,70
1776296020.9096308,537,72,2,659,136,766,222
1776296020.9096308,537,83,3,735,99,785,128
1776296020.9096308,537,84,2,424,181,515,283
1776296020.9106321,537,89,2,913,1,958,30
1776296020.9106321,537,101,3,758,102,786,127
1776296020.9106321,537,102,2,433,23,483,58
1776296021.0461004,538,1,2,428,97,490,155
1776296021.0461004,538,2,2,332,65,416,109
1776296021.0461004,538,4,2,325,44,409,81
1776296021.0461004,538,7,2,493,27,589,70
1776296021.0461004,538,72,2,659,136,766,222
1776296021.0461004,538,83,3,735,99,784,127
1776296021.0461004,538,84,2,423,180,515,283
1776296021.0461004,538,89,2,913,1,958,30
1776296021.0461004,538,101,3,757,102,786,127
1776296021.0461004,538,102,2,435,23,484,57
1776296021.0461004,538,109,2,301,25,338,55
1776296021.1432297,539,1,2,428,96,489,154
1776296021.1432297,539,2,2,331,65,415,108
1776296021.1432297,539,4,2,324,44,407,81
1776296021.1432297,539,7,2,494,27,590,70
1776296021.1432297,539,72,2,660,136,766,222
1776296021.1432297,539,84,2,423,179,515,283
1776296021.1432297,539,102,2,436,23,485,57
1776296021.1432297,539,109,2,302,26,339,54
1776296021.2987397,540,1,2,427,94,489,153
1776296021.2987397,540,2,2,328,65,411,108
1776296021.2987397,540,4,2,321,44,405,81
1776296021.2987397,540,7,2,498,28,593,69
1776296021.2987397,540,72,2,658,136,766,223
1776296021.2987397,540,84,2,424,178,513,280
1776296021.2987397,540,89,2,912,1,959,30
1776296021.2987397,540,102,2,437,24,486,57
1776296021.2987397,540,109,2,304,26,340,54
1776296021.3867135,541,1,2,427,93,488,152
1776296021.3867135,541,2,2,327,65,410,107
1776296021.3867135,541,4,2,320,44,404,81
1776296021.3867135,541,7,2,499,28,595,69
1776296021.3876882,541,72,2,658,136,766,223
1776296021.3876882,541,84,2,424,178,513,278
1776296021.3876882,541,89,2,912,1,959,30
1776296021.3876882,541,102,2,437,24,487,57
1776296021.500565,542,1,2,426,92,488,151
1776296021.501539,542,2,2,325,65,407,107
1776296021.501539,542,4,2,316,44,400,81
1776296021.501539,542,7,2,501,27,600,69
1776296021.501539,542,72,2,659,137,765,222
1776296021.501539,542,84,2,424,177,512,276
1776296021.501539,542,89,2,912,1,959,30
1776296021.501539,542,101,3,748,101,778,127
1776296021.501539,542,102,2,438,23,488,56
1776296021.501539,542,109,2,307,26,341,53
1776296021.6170816,543,1,2,426,92,488,151
1776296021.6170816,543,2,2,324,65,406,106
1776296021.6170816,543,4,2,314,44,399,82
1776296021.6170816,543,7,2,501,27,602,69
1776296021.6170816,543,72,2,659,137,765,222
1776296021.6170816,543,84,2,424,176,512,275
1776296021.6180549,543,101,3,747,100,778,126
1776296021.6180549,543,102,2,438,23,489,56
1776296021.6180549,543,109,2,307,26,342,52
1776296021.7483516,544,1,2,426,92,486,148
1776296021.7483516,544,2,2,322,65,404,106
1776296021.7483516,544,4,2,310,44,396,82
1776296021.7483516,544,7,2,504,27,606,69
1776296021.7483516,544,72,2,659,136,765,222
1776296021.7483516,544,83,3,735,100,782,127
1776296021.7483516,544,84,2,424,175,511,272
1776296021.7483516,544,89,2,913,1,958,30
1776296021.7483516,544,101,3,745,100,777,126
1776296021.7483516,544,102,2,439,23,490,56
1776296021.7483516,544,109,2,308,26,342,52
1776296021.7483516,544,111,3,534,75,573,99
1776296021.7493238,544,112,2,405,347,589,532
1776296021.8504038,545,1,2,426,92,485,147
1776296021.8504038,545,2,2,322,65,403,105
1776296021.8504038,545,4,2,308,44,395,82
1776296021.8504038,545,7,2,505,27,607,69
1776296021.8504038,545,72,2,658,136,766,221
1776296021.8504038,545,83,3,735,101,782,127
1776296021.8504038,545,84,2,424,174,511,271
1776296021.8504038,545,89,2,913,1,958,30
1776296021.8504038,545,102,2,439,23,491,56
1776296021.8504038,545,111,3,535,77,571,98
1776296021.8504038,545,112,2,405,345,590,531
1776296021.9745896,546,1,2,425,91,484,145
1776296021.9745896,546,2,2,317,65,399,105
1776296021.9745896,546,4,2,306,44,390,81
1776296021.9745896,546,7,2,508,27,610,70
1776296021.9745896,546,72,2,660,136,765,220
1776296021.9745896,546,83,3,733,100,780,127
1776296021.9745896,546,84,2,425,173,511,268
1776296021.9745896,546,89,2,913,1,958,29
1776296021.9745896,546,102,2,439,23,494,57
1776296021.9745896,546,111,3,528,69,575,98
1776296021.9755633,546,112,2,399,340,591,535
1776296022.0836587,547,1,2,425,90,483,144
1776296022.0836587,547,2,2,315,65,398,104
1776296022.0836587,547,4,2,305,44,389,81
1776296022.0836587,547,7,2,509,27,611,70
1776296022.0836587,547,72,2,660,135,765,220
1776296022.0836587,547,83,3,733,100,779,127
1776296022.0846326,547,84,2,425,172,511,267
1776296022.0846326,547,89,2,912,1,958,29
1776296022.0846326,547,102,2,439,23,495,57
1776296022.0846326,547,111,2,525,68,577,100
1776296022.0846326,547,112,2,398,338,592,536
1776296022.2013855,548,1,2,422,88,484,145
1776296022.202359,548,2,2,312,64,395,104
1776296022.202359,548,4,2,301,44,385,81
1776296022.202359,548,7,2,514,28,614,69
1776296022.202359,548,72,2,660,135,765,219
1776296022.202359,548,83,3,732,100,779,127
1776296022.202359,548,84,2,425,171,510,265
1776296022.202359,548,89,2,913,1,958,29
1776296022.202359,548,102,2,440,23,497,58
1776296022.202359,548,111,2,523,66,577,100
1776296022.202359,548,112,2,396,335,593,537
1776296022.202359,548,115,3,530,72,570,98
1776296022.2861164,549,1,2,422,87,484,145
1776296022.2861164,549,2,2,311,64,394,104
1776296022.2861164,549,4,2,299,44,384,81
1776296022.2861164,549,7,2,515,28,616,69
1776296022.2861164,549,72,2,660,135,765,219
1776296022.2861164,549,84,2,425,170,510,264
1776296022.2861164,549,89,2,913,1,958,29
1776296022.2861164,549,102,2,440,22,498,58
1776296022.2861164,549,115,3,531,74,569,98
1776296022.399121,550,1,2,422,87,483,142
1776296022.399121,550,2,2,308,64,391,104
1776296022.399121,550,4,2,295,44,380,81
1776296022.399121,550,7,2,519,27,619,67
1776296022.399121,550,72,2,660,136,765,220
1776296022.399121,550,83,3,731,101,775,127
1776296022.4000874,550,84,2,425,168,510,261
1776296022.4000874,550,89,2,913,1,959,29
1776296022.4000874,550,102,2,443,24,500,59
1776296022.4000874,550,112,2,393,327,595,537
1776296022.4000874,550,115,3,529,75,567,99
1776296022.5082626,551,1,2,422,86,483,141
1776296022.5082626,551,2,2,306,64,391,103
1776296022.5082626,551,4,2,294,44,379,81
1776296022.5082626,551,7,2,520,27,621,67
1776296022.5082626,551,72,2,660,136,765,220
1776296022.5092356,551,83,3,731,101,774,127
1776296022.5092356,551,84,2,425,167,510,260
1776296022.5092356,551,89,2,913,1,959,29
1776296022.5092356,551,102,2,444,24,500,59
1776296022.5092356,551,112,2,393,326,594,537
1776296022.5092356,551,115,3,528,75,567,99
1776296022.648202,552,1,2,421,85,481,140
1776296022.648202,552,2,2,302,63,388,103
1776296022.648202,552,4,2,290,44,375,81
1776296022.648202,552,7,2,527,27,622,64
1776296022.648202,552,72,2,659,136,766,222
1776296022.648202,552,83,3,725,100,771,127
1776296022.648202,552,84,2,424,165,510,258
1776296022.648202,552,89,2,913,1,958,29
1776296022.648202,552,102,2,446,25,502,59
1776296022.648202,552,112,2,392,322,595,538
1776296022.648202,552,115,3,526,74,566,100
1776296022.744602,553,1,2,421,85,481,139
1776296022.744602,553,2,2,300,62,387,103
1776296022.744602,553,4,2,289,44,374,81
1776296022.744602,553,7,2,528,27,623,64
1776296022.744602,553,72,2,659,136,766,222
1776296022.744602,553,83,3,723,100,770,127
1776296022.7455745,553,84,2,424,164,510,258
1776296022.7455745,553,89,2,913,1,958,29
1776296022.7455745,553,102,2,447,25,503,59
1776296022.7455745,553,112,2,393,321,594,539
1776296022.7455745,553,115,3,525,74,566,100
